order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,order_year,order_month,order_month_name,profit_amount,calculated_profit_margin
O109498,C17481,P209251,Home,170.17,0.05,2,Debit Card,2024-02-28,3,Central,No,323.32,7.42,80.58125000000001,52,Female,2024,2,February,315.9,97.70506000247433
O109499,C12079,P208948,Beauty,6.38,0.15,1,Credit Card,2024-08-17,6,East,No,5.42,2.75,-0.31,35,Female,2024,8,August,2.67,49.2619926199262
O109500,C16430,P222878,Home,233.5,0.1,1,Debit Card,2025-06-06,7,East,No,210.15,9.01,49.83,23,Male,2025,6,June,201.14000000000001,95.71258624791817
O109501,C12641,P200187,Toys,17.53,0.15,1,Credit Card,2024-05-29,3,Central,No,14.9,3.77,2.19,27,Male,2024,5,May,11.13,74.69798657718121
O109502,C13114,P232270,Sports,36.66,0.0,1,UPI,2023-12-18,5,East,No,36.66,4.98,6.02,39,Male,2023,12,December,31.679999999999996,86.41571194762683
O109503,C11926,P243341,Home,302.34,0.0,1,Credit Card,2024-11-20,3,Central,No,311.51,9.58,77.64,61,Female,2024,11,November,301.93,96.92465731437193
O109504,C10616,P220962,Sports,25.03,0.1,1,COD,2024-10-03,4,North,No,22.53,5.15,1.61,35,Female,2024,10,October,17.380000000000003,77.14158899245452
O109505,C17168,P229911,Grocery,13.1,0.0,1,UPI,2024-02-17,5,South,No,13.1,4.42,-3.37,33,Male,2024,2,February,8.68,66.25954198473283
O109506,C13644,P219098,Electronics,302.34,0.0,1,PayPal,2024-12-02,7,West,No,362.34,9.31,34.17,45,Male,2024,12,December,353.03,97.43059005354088
O109507,C16413,P207408,Home,15.01,0.0,2,Debit Card,2024-09-25,3,North,No,30.02,5.69,2.72,28,Male,2024,9,September,24.33,81.04596935376416
O109508,C11203,P216679,Toys,20.5,0.0,1,Credit Card,2024-04-20,5,Central,No,20.5,4.46,3.74,69,Male,2024,4,April,16.04,78.24390243902438
O109509,C11759,P203533,Sports,126.51,0.2,4,COD,2025-07-10,4,West,No,391.76,8.41,80.58125000000001,38,Female,2025,7,July,383.34999999999997,97.85327751684704
O109510,C12565,P204140,Grocery,32.72,0.1,2,Credit Card,2024-04-15,5,West,No,58.9,5.51,-0.8,66,Female,2024,4,April,53.39,90.64516129032259
O109511,C13174,P236810,Electronics,302.34,0.0,2,UPI,2025-05-02,5,East,No,391.76,9.28,80.58125000000001,63,Male,2025,5,May,382.48,97.63120277721055
O109512,C13081,P226618,Toys,15.03,0.05,2,Credit Card,2023-11-27,4,Central,No,28.56,5.26,6.16,22,Male,2023,11,November,23.299999999999997,81.58263305322129
O109513,C12630,P220654,Toys,39.75,0.0,1,Credit Card,2024-04-28,5,East,No,39.75,6.73,9.17,45,Female,2024,4,April,33.019999999999996,83.0691823899371
O109514,C13161,P230775,Toys,10.59,0.0,1,Credit Card,2025-09-04,4,South,No,10.59,3.96,0.28,63,Other,2025,9,September,6.63,62.606232294617556
O109515,C14321,P240501,Beauty,50.4,0.2,1,UPI,2024-03-14,5,West,No,40.32,4.52,13.62,29,Male,2024,3,March,35.8,88.78968253968253
O109516,C10669,P214676,Electronics,302.34,0.0,1,Wallet,2023-10-30,5,West,No,391.76,10.57,67.88,43,Female,2023,10,October,381.19,97.30191954257708
O109517,C15859,P206005,Beauty,25.67,0.05,1,Debit Card,2025-01-25,4,West,No,24.39,5.09,5.89,38,Female,2025,1,January,19.3,79.13079130791309
O109518,C15012,P205870,Home,65.64,0.0,1,Debit Card,2025-04-09,5,East,No,65.64,6.4,11.98,23,Female,2025,4,April,59.24,90.2498476538696
O109519,C16269,P203904,Beauty,24.92,0.0,1,PayPal,2025-05-25,3,Central,No,24.92,5.0,6.21,54,Male,2025,5,May,19.92,79.93579454253612
O109520,C17099,P248235,Sports,242.4,0.05,1,Credit Card,2025-06-08,4,Central,No,230.28,9.4,59.68,59,Male,2025,6,June,220.88,95.91801285391696
O109521,C17376,P211973,Beauty,27.8,0.15,1,UPI,2025-08-30,6,East,No,23.63,6.1,4.53,48,Female,2025,8,August,17.53,74.18535759627592
O109522,C13168,P246976,Fashion,95.11,0.2,1,Debit Card,2025-06-17,5,South,No,76.09,5.24,21.39,33,Male,2025,6,June,70.85000000000001,93.11341832041005
O109523,C12121,P202261,Beauty,13.35,0.1,1,UPI,2024-02-26,6,North,No,12.02,3.16,2.25,36,Male,2024,2,February,8.86,73.71048252911814
O109524,C17794,P245813,Electronics,162.37,0.1,3,PayPal,2024-11-05,3,North,Yes,391.76,10.1,42.51,65,Male,2024,11,November,381.65999999999997,97.42189095364509
O109525,C15310,P217804,Electronics,146.04,0.0,2,Credit Card,2023-10-31,3,North,No,292.08,8.16,26.89,38,Male,2023,10,October,283.91999999999996,97.2062448644207
O109526,C14078,P223077,Home,98.98,0.15,1,PayPal,2025-01-29,5,East,No,84.13,6.34,17.22,43,Female,2025,1,January,77.78999999999999,92.46404374182812
O109527,C15801,P247276,Sports,65.62,0.2,2,Credit Card,2024-03-17,4,North,No,104.99,7.46,24.04,59,Female,2024,3,March,97.53,92.89456138679874
O109528,C15938,P224680,Toys,39.87,0.0,1,PayPal,2024-09-02,5,South,No,39.87,4.96,10.99,61,Other,2024,9,September,34.91,87.55956859794331
O109529,C16079,P216862,Beauty,5.93,0.0,1,COD,2025-04-10,6,West,No,5.93,1.84,0.83,62,Female,2025,4,April,4.09,68.97133220910624
O109530,C17883,P221902,Toys,17.88,0.0,2,UPI,2025-03-12,5,West,No,35.76,4.83,9.47,61,Male,2025,3,March,30.93,86.49328859060404
O109531,C14151,P239345,Electronics,217.87,0.1,1,Debit Card,2024-04-06,5,East,No,196.08,6.38,17.15,47,Female,2024,4,April,189.70000000000002,96.74622603019176
O109532,C10719,P239553,Grocery,37.52,0.0,1,Credit Card,2025-08-06,7,East,No,37.52,6.12,-3.12,69,Female,2025,8,August,31.400000000000002,83.68869936034115
O109533,C12600,P208884,Grocery,21.45,0.1,4,UPI,2024-03-11,4,Central,No,77.22,7.1,-0.92,64,Female,2024,3,March,70.12,90.8054908054908
O109534,C16175,P203038,Beauty,16.92,0.1,4,Wallet,2025-04-07,5,North,No,60.91,5.95,21.46,61,Female,2025,4,April,54.959999999999994,90.23148908225251
O109535,C13598,P232961,Electronics,302.34,0.0,1,COD,2024-12-11,8,East,No,382.59,10.53,35.38,22,Female,2024,12,December,372.06,97.24770642201835
O109536,C14669,P231562,Home,190.23,0.0,1,Credit Card,2024-05-11,4,West,No,190.23,7.68,45.58,62,Female,2024,5,May,182.54999999999998,95.96278189560006
O109537,C10666,P226065,Electronics,73.98,0.0,1,Debit Card,2025-03-02,6,East,No,73.98,5.97,2.91,41,Female,2025,3,March,68.01,91.93025141930251
O109538,C10283,P232084,Beauty,30.44,0.1,1,UPI,2024-01-31,5,East,No,27.4,4.68,7.65,64,Female,2024,1,January,22.72,82.91970802919708
O109539,C15840,P249210,Fashion,12.39,0.0,1,Credit Card,2025-08-30,6,East,No,12.39,4.41,-0.07,66,Male,2025,8,August,7.98,64.40677966101696
O109540,C13903,P211801,Home,37.57,0.15,1,Credit Card,2024-07-11,7,South,No,31.93,4.49,4.45,66,Male,2024,7,July,27.439999999999998,85.93798935170686
O109541,C13565,P220957,Fashion,35.41,0.0,1,Debit Card,2024-08-12,4,West,No,35.41,4.61,7.78,29,Female,2024,8,August,30.799999999999997,86.9810787913019
O109542,C12234,P202580,Fashion,196.01,0.0,1,Credit Card,2025-07-29,5,South,No,196.01,8.95,59.65,25,Female,2025,7,July,187.06,95.43390643334524
O109543,C14593,P226544,Fashion,154.46,0.0,1,Debit Card,2023-11-14,7,East,No,154.46,7.24,46.82,24,Female,2023,11,November,147.22,95.31270231775217
O109544,C11465,P245647,Electronics,302.34,0.0,1,Wallet,2023-12-31,5,West,No,391.76,9.79,80.58125000000001,61,Male,2023,12,December,381.96999999999997,97.50102103328568
O109545,C10129,P245013,Sports,13.44,0.0,1,PayPal,2024-09-11,8,South,No,13.44,3.06,0.97,28,Male,2024,9,September,10.379999999999999,77.23214285714285
O109546,C14734,P232454,Fashion,99.21,0.0,2,Debit Card,2024-06-06,8,North,No,198.42,6.59,62.86,53,Male,2024,6,June,191.82999999999998,96.67876222155024
O109547,C17459,P246401,Sports,157.19,0.1,1,UPI,2025-04-09,3,Central,No,141.47,6.94,35.5,26,Female,2025,4,April,134.53,95.09436629674136
O109548,C16257,P211277,Sports,77.92,0.0,2,Wallet,2025-03-30,5,East,No,155.84,6.96,39.79,61,Male,2025,3,March,148.88,95.53388090349075
O109549,C17366,P240391,Electronics,177.94,0.0,1,Debit Card,2023-10-19,4,South,No,177.94,8.64,12.71,35,Male,2023,10,October,169.3,95.14443070697989
O109550,C12060,P232988,Fashion,74.27,0.1,3,Credit Card,2024-12-02,5,Central,No,200.53,9.33,60.86,52,Male,2024,12,December,191.2,95.34732957662195
O109551,C17438,P200875,Beauty,5.77,0.05,5,UPI,2025-07-26,4,North,No,27.41,3.58,8.75,69,Female,2025,7,July,23.83,86.93907333090112
O109552,C13672,P211654,Grocery,14.84,0.0,1,Wallet,2024-02-20,5,South,No,14.84,3.54,-2.35,44,Female,2024,2,February,11.3,76.1455525606469
O109553,C17382,P201196,Home,156.72,0.0,1,Credit Card,2023-10-14,4,West,No,156.72,7.7,36.18,41,Male,2023,10,October,149.02,95.08677896886168
O109554,C16587,P249487,Home,116.22,0.0,1,Debit Card,2024-11-25,4,South,No,116.22,6.17,26.37,37,Male,2024,11,November,110.05,94.69110308036483
O109555,C17957,P241184,Sports,216.69,0.2,3,UPI,2024-08-08,5,East,No,391.76,10.61,80.58125000000001,64,Female,2024,8,August,381.15,97.29170920972024
O109556,C17679,P223398,Toys,9.87,0.0,1,Credit Card,2024-12-11,4,South,No,9.87,5.14,-1.19,40,Female,2024,12,December,4.7299999999999995,47.92299898682877
O109557,C12494,P214370,Grocery,9.56,0.05,1,Credit Card,2024-02-12,5,East,No,9.08,1.28,-0.55,19,Male,2024,2,February,7.8,85.90308370044053
O109558,C15081,P228517,Home,197.17,0.1,1,Credit Card,2025-03-14,6,South,No,177.45,7.98,41.71,24,Female,2025,3,March,169.47,95.50295857988166
O109559,C10992,P228859,Fashion,67.01,0.0,4,PayPal,2025-02-23,4,South,No,268.04,9.55,80.58125000000001,54,Female,2025,2,February,258.49,96.43709894045665
O109560,C16858,P201247,Toys,18.26,0.0,1,Credit Card,2024-02-17,3,North,No,18.26,5.19,2.11,34,Female,2024,2,February,13.07,71.57721796276013
O109561,C12121,P224564,Electronics,153.23,0.2,1,Credit Card,2025-03-13,5,West,No,122.58,7.92,6.79,48,Female,2025,3,March,114.66,93.5389133627019
O109562,C12584,P246018,Home,55.89,0.0,1,Debit Card,2024-03-02,4,West,No,55.89,5.2,10.45,28,Male,2024,3,March,50.69,90.69601001968152
O109563,C14196,P207111,Beauty,36.12,0.0,1,Credit Card,2024-04-26,3,North,No,36.12,5.03,11.22,46,Male,2024,4,April,31.089999999999996,86.07419712070875
O109564,C12223,P220973,Sports,10.57,0.1,1,Debit Card,2023-09-27,4,North,No,9.51,1.91,0.94,68,Male,2023,9,September,7.6,79.91587802313354
O109565,C14522,P234654,Sports,114.0,0.15,1,COD,2025-01-09,4,South,No,96.9,6.17,22.9,24,Male,2025,1,January,90.73,93.63261093911248
O109566,C13188,P200310,Fashion,19.03,0.1,1,Credit Card,2025-08-20,6,South,No,17.13,4.43,1.57,21,Female,2025,8,August,12.7,74.1389375364857
O109567,C13237,P210760,Grocery,15.72,0.0,1,Credit Card,2024-06-07,4,North,No,15.72,3.72,-2.46,54,Female,2024,6,June,12.0,76.33587786259541
O109568,C14136,P217988,Electronics,117.26,0.3,1,UPI,2024-06-05,4,North,No,82.08,7.61,2.24,51,Female,2024,6,June,74.47,90.7285575048733
O109569,C14524,P222043,Electronics,203.5,0.0,1,Credit Card,2024-03-24,5,North,No,203.5,7.95,16.47,25,Male,2024,3,March,195.55,96.0933660933661
O109570,C10343,P224944,Sports,147.83,0.0,1,Debit Card,2025-04-15,4,South,No,147.83,8.67,35.68,32,Female,2025,4,April,139.16000000000003,94.13515524589056
O109571,C17591,P236314,Grocery,19.53,0.0,1,COD,2025-09-04,7,West,No,19.53,5.0,-3.44,63,Female,2025,9,September,14.530000000000001,74.39836149513569
O109572,C14461,P238119,Beauty,8.77,0.0,3,Debit Card,2025-08-28,6,South,No,26.31,5.54,6.3,47,Female,2025,8,August,20.77,78.94336754085899
O109573,C17287,P224401,Beauty,14.57,0.0,1,Credit Card,2023-10-24,5,North,No,14.57,4.87,1.69,46,Female,2023,10,October,9.7,66.57515442690459
O109574,C14704,P217381,Beauty,20.11,0.05,5,Wallet,2024-08-21,6,East,No,95.52,7.36,35.62,45,Female,2024,8,August,88.16,92.29480737018424
O109575,C16800,P233264,Electronics,302.34,0.0,1,Credit Card,2024-09-15,5,East,No,337.68,6.83,33.69,57,Female,2024,9,September,330.85,97.97737502961384
O109576,C14823,P222069,Sports,143.39,0.0,1,Credit Card,2023-12-19,3,North,No,143.39,9.1,33.92,66,Male,2023,12,December,134.29,93.65367180417044
O109577,C12276,P242964,Fashion,6.18,0.05,1,Debit Card,2023-12-24,8,East,No,5.87,1.3,0.75,62,Female,2023,12,December,4.57,77.8534923339012
O109578,C14920,P201198,Grocery,2.61,0.05,1,Credit Card,2023-12-29,6,West,No,2.48,1.59,-1.39,18,Female,2023,12,December,0.8899999999999999,35.887096774193544
O109579,C13201,P243305,Fashion,13.44,0.15,1,Debit Card,2024-04-21,4,North,No,11.42,3.42,0.58,66,Female,2024,4,April,8.0,70.05253940455341
O109580,C15471,P205910,Fashion,15.4,0.0,1,Credit Card,2024-02-02,4,North,No,15.4,4.2,1.19,27,Female,2024,2,February,11.2,72.72727272727272
O109581,C10888,P205484,Home,14.05,0.0,3,Credit Card,2023-12-27,3,Central,No,42.15,6.73,5.07,60,Male,2023,12,December,35.42,84.0332147093713
O109582,C12043,P246165,Home,302.34,0.0,3,Credit Card,2025-07-09,3,Central,No,391.76,10.45,80.58125000000001,57,Other,2025,7,July,381.31,97.33255054114764
O109583,C11341,P200576,Home,33.3,0.0,5,Debit Card,2025-07-24,3,Central,Yes,166.5,9.33,37.29,39,Female,2025,7,July,157.17,94.39639639639638
O109584,C17127,P232821,Fashion,8.76,0.0,2,Debit Card,2024-08-23,5,North,Yes,17.52,7.28,-1.15,63,Female,2024,8,August,10.239999999999998,58.44748858447488
O109585,C13720,P248757,Electronics,257.4,0.1,1,Credit Card,2025-07-24,5,East,No,231.66,7.03,20.77,32,Male,2025,7,July,224.63,96.96538029871363
O109586,C12883,P244392,Toys,57.72,0.0,1,PayPal,2023-10-15,5,South,No,57.72,5.29,17.8,27,Female,2023,10,October,52.43,90.83506583506583
O109587,C17504,P248603,Home,302.34,0.15,1,Debit Card,2024-12-20,5,Central,No,381.74,7.2,80.58125000000001,49,Female,2024,12,December,374.54,98.11389951275737
O109588,C15392,P232996,Beauty,30.64,0.05,1,Debit Card,2025-07-06,5,North,No,29.11,6.36,6.74,54,Male,2025,7,July,22.75,78.15183785640673
O109589,C14212,P225354,Beauty,7.81,0.0,4,Credit Card,2024-05-10,3,Central,No,31.24,5.83,8.23,27,Female,2024,5,May,25.409999999999997,81.33802816901408
O109590,C16961,P248958,Beauty,3.09,0.0,1,UPI,2024-09-14,6,North,No,3.09,2.68,-1.29,19,Female,2024,9,September,0.4099999999999997,13.268608414239472
O109591,C12415,P230229,Sports,50.12,0.0,1,Credit Card,2024-07-26,4,West,No,50.12,6.77,8.27,52,Female,2024,7,July,43.349999999999994,86.4924181963288
O109592,C11117,P212022,Beauty,6.28,0.0,1,UPI,2024-09-02,5,North,No,6.28,2.06,0.77,69,Female,2024,9,September,4.220000000000001,67.19745222929937
O109593,C14263,P200984,Fashion,74.17,0.05,1,UPI,2024-04-05,3,Central,No,70.46,8.39,16.27,46,Male,2024,4,April,62.06999999999999,88.09253477150156
O109594,C13001,P212660,Beauty,88.19,0.0,4,Debit Card,2024-08-19,7,East,No,352.76,9.1,80.58125000000001,52,Male,2024,8,August,343.65999999999997,97.42034244245379
O109595,C11738,P225044,Fashion,9.3,0.0,5,PayPal,2025-04-22,6,East,No,46.5,7.11,9.16,54,Male,2025,4,April,39.39,84.70967741935485
O109596,C11364,P218851,Beauty,15.39,0.05,1,Credit Card,2025-03-10,4,North,No,14.62,4.52,2.06,59,Other,2025,3,March,10.1,69.08344733242134
O109597,C12708,P242809,Home,302.34,0.05,2,Credit Card,2025-08-07,5,South,No,391.76,9.33,80.58125000000001,63,Female,2025,8,August,382.43,97.61843986113948
O109598,C14790,P233299,Electronics,302.34,0.15,1,Debit Card,2024-07-02,3,Central,No,391.76,8.18,40.12,44,Female,2024,7,July,383.58,97.91198693077394
O109599,C10924,P213711,Sports,210.46,0.0,5,Debit Card,2024-09-12,6,East,No,391.76,10.26,80.58125000000001,30,Male,2024,9,September,381.5,97.38104962221769
O109600,C10151,P211227,Fashion,131.05,0.0,1,Credit Card,2025-06-14,7,East,No,131.05,5.31,40.56,60,Female,2025,6,June,125.74000000000001,95.9481114078596
O109601,C10585,P208028,Grocery,8.01,0.0,1,UPI,2023-12-16,4,South,No,8.01,5.16,-4.52,49,Male,2023,12,December,2.8499999999999996,35.580524344569284
O109602,C10912,P216945,Fashion,63.17,0.0,1,UPI,2024-11-01,4,Central,No,63.17,6.34,15.77,57,Female,2024,11,November,56.83,89.96359031185689
O109603,C12321,P232857,Grocery,17.27,0.1,2,Debit Card,2024-04-05,6,East,No,31.09,5.72,-3.23,30,Female,2024,4,April,25.37,81.60180122225796
O109604,C15673,P238503,Home,141.2,0.0,3,COD,2024-02-27,4,Central,No,391.76,7.9,80.58125000000001,68,Male,2024,2,February,383.86,97.98345926077191
O109605,C10495,P225982,Electronics,178.11,0.0,4,Debit Card,2024-12-01,4,West,No,391.76,10.92,74.57,21,Male,2024,12,December,380.84,97.21257913007963
O109606,C13795,P235913,Electronics,302.34,0.1,1,Credit Card,2025-03-20,6,East,No,391.76,7.71,60.34,51,Female,2025,3,March,384.05,98.03195834184196
O109607,C12148,P201292,Electronics,302.34,0.0,1,Debit Card,2024-07-26,5,West,No,391.76,8.52,54.61,23,Female,2024,7,July,383.24,97.82519910149071
O109608,C10556,P223880,Electronics,241.48,0.0,1,Debit Card,2023-12-03,5,West,No,241.48,7.55,21.43,64,Female,2023,12,December,233.92999999999998,96.87344707636242
O109609,C15201,P232538,Fashion,31.86,0.0,1,Debit Card,2024-10-06,4,Central,No,31.86,4.62,6.53,52,Male,2024,10,October,27.24,85.49905838041431
O109610,C11552,P207559,Fashion,5.53,0.15,1,Credit Card,2024-05-23,3,Central,Yes,4.7,2.78,-1.13,33,Male,2024,5,May,1.9200000000000004,40.85106382978724
O109611,C12120,P236549,Electronics,302.34,0.15,5,Debit Card,2024-06-03,4,Central,No,391.76,11.16,80.58125000000001,50,Female,2024,6,June,380.59999999999997,97.15131713293853
O109612,C13085,P235159,Home,53.98,0.0,3,Debit Card,2024-07-02,6,East,No,161.94,7.61,37.73,26,Other,2024,7,July,154.32999999999998,95.30072866493762
O109613,C13504,P221539,Home,93.79,0.1,1,Wallet,2025-06-02,4,South,No,84.41,7.41,16.22,24,Female,2025,6,June,77.0,91.22141926312048
O109614,C10156,P213204,Beauty,15.98,0.2,1,UPI,2025-08-15,4,North,Yes,12.78,5.68,0.07,41,Other,2025,8,August,7.1,55.55555555555556
O109615,C10734,P202252,Fashion,60.74,0.0,2,UPI,2024-10-11,3,North,No,121.48,6.63,35.89,33,Male,2024,10,October,114.85000000000001,94.54231149160356
O109616,C16275,P236659,Grocery,7.51,0.05,1,Debit Card,2025-01-12,3,Central,No,7.13,2.07,-1.5,39,Female,2025,1,January,5.0600000000000005,70.96774193548387
O109617,C17505,P209866,Home,36.09,0.0,3,Credit Card,2025-03-16,7,West,No,108.27,6.37,23.95,53,Male,2025,3,March,101.89999999999999,94.11656045072505
O109618,C17162,P249927,Beauty,52.73,0.05,1,Debit Card,2024-12-16,5,North,No,50.09,6.53,16.01,69,Male,2024,12,December,43.56,86.96346576162907
O109619,C15523,P237997,Electronics,115.91,0.0,2,Credit Card,2025-03-22,4,North,No,231.82,8.42,19.4,42,Female,2025,3,March,223.4,96.36787162453628
O109620,C17543,P224800,Beauty,3.71,0.05,1,UPI,2025-01-21,5,West,No,3.52,2.47,-0.89,66,Male,2025,1,January,1.0499999999999998,29.829545454545446
O109621,C14654,P207553,Home,38.76,0.05,1,UPI,2025-08-29,6,East,No,36.82,6.04,4.27,38,Male,2025,8,August,30.78,83.59587180879957
O109622,C16250,P232831,Grocery,9.0,0.05,2,PayPal,2024-11-22,6,East,No,17.1,5.77,-4.4,57,Male,2024,11,November,11.330000000000002,66.25730994152048
O109623,C17787,P201787,Grocery,8.25,0.15,2,Wallet,2024-10-19,4,West,No,14.02,4.37,-3.25,26,Female,2024,10,October,9.649999999999999,68.830242510699
O109624,C16408,P244810,Beauty,41.98,0.0,1,Debit Card,2023-12-24,5,South,No,41.98,5.96,12.93,68,Female,2023,12,December,36.019999999999996,85.80276322058123
O109625,C13276,P240837,Toys,6.26,0.0,1,UPI,2024-07-08,5,West,No,6.26,4.19,-1.69,66,Female,2024,7,July,2.0699999999999994,33.06709265175718
O109626,C17246,P211726,Sports,156.95,0.0,1,Debit Card,2025-05-30,5,West,No,156.95,7.27,39.82,53,Male,2025,5,May,149.67999999999998,95.36795157693533
O109627,C10154,P203915,Electronics,82.93,0.0,1,Credit Card,2024-07-05,7,South,No,82.93,8.25,1.7,29,Other,2024,7,July,74.68,90.05185095863982
O109628,C17950,P247423,Sports,73.11,0.0,1,Wallet,2025-08-27,7,West,No,73.11,5.0,16.93,52,Female,2025,8,August,68.11,93.1609902886062
O109629,C17131,P245412,Electronics,302.34,0.0,1,Credit Card,2024-10-14,3,North,No,391.76,8.89,75.3,69,Female,2024,10,October,382.87,97.73075352256484
O109630,C10996,P200092,Sports,62.37,0.3,2,Credit Card,2025-03-29,4,North,No,87.32,6.34,19.86,44,Female,2025,3,March,80.97999999999999,92.73934951901053
O109631,C12294,P210934,Electronics,302.34,0.1,1,Credit Card,2025-06-05,4,West,No,391.76,11.04,80.58125000000001,42,Female,2025,6,June,380.71999999999997,97.18194813150907
O109632,C14626,P229995,Fashion,54.02,0.0,1,Debit Card,2025-02-17,6,West,No,54.02,7.15,11.76,25,Male,2025,2,February,46.870000000000005,86.76416142169568
O109633,C12905,P232469,Home,196.08,0.0,2,PayPal,2025-04-09,5,South,No,391.76,9.53,80.58125000000001,25,Female,2025,4,April,382.23,97.56738819685522
O109634,C16067,P201677,Fashion,40.06,0.15,1,COD,2025-05-01,3,North,No,34.05,5.47,6.45,60,Male,2025,5,May,28.58,83.93538913362703
O109635,C16681,P228242,Sports,65.23,0.0,1,Debit Card,2023-11-03,4,North,No,65.23,7.17,12.4,66,Female,2023,11,November,58.06,89.0081250958148
O109636,C14824,P221892,Beauty,5.17,0.0,3,Credit Card,2024-08-23,6,South,No,15.51,3.1,3.88,34,Female,2024,8,August,12.41,80.01289490651193
O109637,C11177,P222114,Grocery,2.68,0.1,1,Credit Card,2024-08-23,3,North,No,2.41,1.83,-1.64,19,Female,2024,8,August,0.5800000000000001,24.066390041493776
O109638,C10153,P236632,Fashion,46.69,0.0,1,Credit Card,2025-08-21,5,West,No,46.69,6.32,10.02,28,Male,2025,8,August,40.37,86.463910901692
O109639,C17853,P227057,Sports,103.51,0.1,1,UPI,2024-06-24,5,Central,No,93.16,5.57,22.38,37,Male,2024,6,June,87.59,94.02103907256334
O109640,C14187,P244916,Toys,84.28,0.0,1,Credit Card,2025-05-29,6,East,No,84.28,6.69,27.02,21,Female,2025,5,May,77.59,92.06217370669198
O109641,C17600,P244031,Fashion,100.88,0.0,1,Credit Card,2023-11-18,5,East,No,100.88,6.43,28.88,57,Male,2023,11,November,94.44999999999999,93.62609040444092
O109642,C16481,P247881,Sports,193.0,0.2,2,Credit Card,2024-07-29,7,South,No,308.8,8.27,80.58125000000001,68,Male,2024,7,July,300.53000000000003,97.32189119170985
O109643,C15599,P237355,Home,54.47,0.0,1,Credit Card,2023-09-23,5,West,No,54.47,4.99,10.26,48,Male,2023,9,September,49.48,90.83899394161924
